id,text,label,dialect
train_246,এই ছেলে কে জুতা দেই পিটায়,1,standard
train_247,এই ছেলে কোন দিন বেহেস্ত পাবে না ওকে জীবন্ত মারা উচিত,1,standard
train_248,এই ছেলে তোমাকে দোজি আমার সামনে পাইতাম তা হলে তরে আগুন জালাইতাম,1,standard
train_249,এই ছেলেকে ও মোটা লাথি দিয়ে পেটানোর দরকার,1,standard
train_250,এই ছেলেকে জুতা মার সবাই,1,standard
train_251,এই ছেলেকে জেলে ঢুকিয়ে দাও আর ধরে মারো,1,standard
train_252,এই ছেলেকে জ্যান্ত পুড়িয়ে ফেলার দরকার,1,standard
train_253,এই ছেলেকে ধরে পুঁতে দেওয়া উচিত,1,standard
train_254,এই ছেলেকে পিটিয়ে বাড়ীর থেকে বের করে দেওয়া উচিত আর যেখানে কাজ করে সেখানকার অধিকারীর কাছে অনুরোধ রইলো যে এই অমানুষ পশুকে লাথি মেরে কাজ থেকে বের করে দেওয়া উচিত,1,standard
train_255,এই ছেলেকে পিটিয়ে মেরে ফেলা উচিতখুব কষ্ট লাগলো,1,standard
train_256,এই ছেলেকে সবার সামনে উলঙ্গ করে গাছের সাথে বেঁধে চাবুক দিয়ে পিটিয়ে মেরে ফেলা উচিত,1,standard
train_257,এই ছেলেটা জুতা মারা দরকার,1,standard
train_258,এই ছেলেটাকে একদম গুলি করে মেরে ফেল,1,standard
train_259,এই ছেলেটাকে পাইলে কুচি কুচি করতাম,1,standard
train_260,এই ছেলেটাকে পিটিয়ে পিটিয়ে মেরে ফেলা উচিৎ,1,standard
train_261,এই ছেলেটাকে যখন জন্ম দিলেন তখন মার উচিত ছিল ওকে গলা টিপে হত্যা করা যে এই ছেলে বাবার গায়ে হাত তুলতে একটু দ্বিধাবোধ করছে না সেই ছেলেটাকে আমি হলে মেরে ওকে আমি পানিতে ফেলে দিতাম,1,standard
train_262,এই ছেলেটার যে হাত এই ভাবে এই বুড়ো বাবার গায়ে তুলেছে এর উপযুক্ত ব্যবস্থা নেওয়া হোক গনোজনের কেছে আমার আবেদন মাঝ রাস্তায বেধে রাখা হোক অনাহারে তার সাথে তার বৌও কেও একি রকম করা হোক কারন সে মারটা দাড়িয়ে দেখছিলো বাচালোনা কেনো,1,standard
train_263,এই ছেলেটার হাত কেটে দেওয়া উছিত,1,standard
train_264,এই ছেলেদের পিটিয়ে মেরে ফেলা উচিত,1,standard
